storeid,brand,name,lat,lon,postalCode,address,business_hour
0000001221,松乃家,幕張本郷店,35.669367,140.043922,2620033,千葉県千葉市花見川区幕張本郷1-3-7,5時から翌2時（ラストオーダー1:40）
0000001222,松のや,東池袋店,35.728871,139.717059,1700013,東京都豊島区東池袋1-40-2 近代BLD.8号館2F,5時から翌2時30分（ラストオーダー2:00）※金曜日は24時間営業
0000001223,松のや,青葉台店,35.540737,139.519556,2270062,神奈川県横浜市青葉区青葉台2-9-16 青葉台フラワービル,5時から翌2時（ラストオーダー1:40）
0000001224,松のや,綾瀬店,35.759103,139.827018,1200005,東京都足立区綾瀬4-7-1,24時間営業
0000001225,松乃家,朝霞台店,35.81216,139.591189,3510033,埼玉県朝霞市浜崎1-3-10 AX-1ビル1F,5時から翌3時（ラストオーダー2:40）
0000001226,松のや,ひばりが丘店,35.748916,139.547838,2020002,東京都西東京市ひばりが丘北4-1-32,24時間営業
0000001228,松乃家,天王町店,35.450782,139.606565,2400003,神奈川県横浜市保土ヶ谷区天王町2-47-6 日振ビル,6時から翌1時（ラストオーダー0:45）
0000001231,松乃家,錦糸町店,35.691908,139.81745,1300022,東京都墨田区江東橋3-9-15 第3魚寅ビル,5時から翌2時（ラストオーダー1:40）
0000001232,松のや,下赤塚店,35.766731,139.647631,1750093,東京都板橋区赤塚新町1-24-1 暖誠堂ビル,24時間営業
0000001233,松のや,野方店,35.71553,139.656169,1650027,東京都中野区野方5-25-4 竹内ビル,24時間営業
0000001234,松のや,千歳烏山店,35.663936,139.605277,1570062,東京都世田谷区南烏山5-16-21 ライオン堂ビル,24時間営業
0000001235,松乃家,蕨店,35.824236,139.695039,3350002,埼玉県蕨市塚越1-4-18 トーカンマンション蕨,6時から翌1時（ラストオーダー0:45）
0000001236,松のや,新秋津店,35.774492,139.496889,1890001,東京都東村山市秋津町5-13-7,5時から翌2時（ラストオーダー1:45）
0000001237,松乃家,菊名店,35.506833,139.635037,2220011,神奈川県横浜市港北区菊名4-2-3 菊繁ビル,24時間営業
0000001239,松のや,千歳船橋店,35.644525,139.627506,1560055,東京都世田谷区船橋1-1-2 船橋コーポ,24時間営業
0000001240,松のや,用賀店,35.623806,139.6383,1580097,東京都世田谷区用賀2-38-15 田縁ビル,24時間営業
0000001241,松乃家,田無南口店,35.723524,139.542281,1880012,東京都西東京市南町5-5-3,9時から翌1時（ラストオーダー0:30）
0000001242,松のや,勝どき店,35.654113,139.778434,1040054,東京都中央区勝どき4-11-10,5時から翌1時30分（ラストオーダー1:00）
0000001244,松のや,赤羽店,35.776245,139.723988,1150045,東京都北区赤羽1-17-1 いなみやビル1F,24時間営業
0000001245,松乃家,東戸塚店,35.425868,139.561249,2440801,神奈川県横浜市戸塚区品濃町517-1 パークハウス南の街1F,6時から翌1時（ラストオーダー0:45）
0000001246,松乃家,武蔵新城店,35.583578,139.632864,2110044,神奈川県川崎市中原区新城5-1-3 フクシマビル,24時間営業
0000001248,松乃家,なんさん通り店,34.660019,135.506791,5420075,大阪府大阪市中央区難波千日前8-12 ショッププランナー国際東ビル,24時間営業
0000001249,松のや,本蓮沼店,35.765608,139.705886,1740052,東京都板橋区蓮沼町22-5 橋本コーポラス,24時間営業
0000001250,松乃家,茅ヶ崎店,35.327221,139.408197,2530044,神奈川県茅ヶ崎市新栄町1-6 湘南ISビル,24時間営業
0000001251,松乃家,下永谷店,35.409793,139.563274,2330016,神奈川県横浜市港南区下永谷5-3-10,24時間営業
0000001253,松乃家,行徳店,35.679814,139.91742,2720133,千葉県市川市行徳駅前2-3 ポニー行徳商業ビル,24時間営業
0000001254,松のや,武蔵新田店,35.564627,139.695163,1460093,東京都大田区矢口1-16-24 ザ・フォレストビル,24時間営業
0000001255,松のや,武蔵境店,35.700811,139.547245,1800022,東京都武蔵野市境2-2-18 MHビル,4時30分から翌3時（ラストオーダー2:45）
0000001256,松乃家,平井店,35.703401,139.845107,1320035,東京都江戸川区平井5-15-8 平井駅前ビルE棟,24時間営業
0000001257,松のや,板橋区役所前店,35.747781,139.713009,1730004,東京都板橋区板橋2-61-10 藤畑第一ビル,24時間営業
0000001258,松乃家,上田店,36.379953,138.271391,3860016,長野県上田市国分1-9-8,9時から翌2時（ラストオーダー1:30）
0000001259,松乃家,梅田店,34.700327,135.503604,5300017,大阪府大阪市北区角田町6-3 北大阪振興角田町ビル,24時間営業
0000001260,松のや,東新宿店,35.697585,139.710761,1690072,東京都新宿区大久保1-3-14 ワールドビジネスセンター,24時間営業
0000001264,松乃家,瓢箪山店,34.656626,135.637398,5798056,大阪府東大阪市若草町5-2,24時間営業
0000001265,松のや,天神北店,33.590012,130.39992,8100001,福岡県福岡市中央区天神3-16-22,24時間営業
0000001266,松乃家,防府店,34.052653,131.582034,7470026,山口県防府市緑町2-5-16,6時から翌2時（ラストオーダー1:30）
0000001267,松乃家,石橋店,34.804718,135.447716,5630032,大阪府池田市石橋1-3-10 MKビル1F,24時間営業
0000001268,松乃家,野毛店,35.444803,139.63183,2310064,神奈川県横浜市中区野毛町3-160-4 ちぇるる野毛ショッピングセンター,24時間営業
0000001269,松乃家,堂島店,34.693293,135.498045,5300003,大阪府大阪市北区堂島2-1-34 大西ビル,24時間営業
0000001270,松乃家,新橋店,35.664452,139.758498,1050004,東京都港区新橋2-2-5 丸山ビル1F,平日24時間営業※月・祝翌日8時から、土・祝日23時まで、日8時から23時
0000001271,松乃家,伊勢佐木町店,35.440131,139.634375,2310045,神奈川県横浜市中区伊勢佐木町2-76 キヨビル,24時間営業
0000001272,松乃家,南行徳店,35.669896,139.904718,2720143,千葉県市川市相之川4-8-2 ワイズビルディング,5時から翌2時（ラストオーダー1:40）
0000001273,松乃家,本厚木店,35.437836,139.368034,2430018,神奈川県厚木市中町2-5-3 厚木ヤングヒルビル,24時間営業
0000001274,松のや,中野新橋店,35.688607,139.677489,1640013,東京都中野区弥生町2-28-9 ホワイトベースビル,24時間営業
0000001275,松乃家,南森町店,34.693975,135.515349,5300041,大阪府大阪市北区天神橋2-5-18 南森町センタービル,24時間営業
0000001276,松乃家,上大岡店,35.405309,139.598737,2330002,神奈川県横浜市港南区上大岡西1-16-15,6時から翌1時（ラストオーダー0:45）
0000001277,松乃家,今福鶴見店,34.698976,135.563391,5380053,大阪府大阪市鶴見区鶴見4-1-31 イケハラビル1F,月曜から木曜：10時から翌1時（ラストオーダー0:30）、金曜：10時から、土曜：24時間営業、日曜：翌1時まで
0000001278,松のや,方南町店,35.680577,139.661907,1680062,東京都杉並区方南2-18-10,24時間営業
0000001279,松乃家,草加店,35.824776,139.806062,3400034,埼玉県草加市氷川町2121-3 フレアコート,24時間営業
0000001280,松のや,向日町店,34.927383,135.715621,6170006,京都府向日市上植野町南淀井4,5時から翌2時（ラストオーダー1:30）
0000001281,松乃家,橋本店,35.593052,139.348494,2520143,神奈川県相模原市緑区橋本6-2-1,24時間営業
0000001282,松のや,武蔵小金井店,35.698767,139.509521,1840004,東京都小金井市本町5-18-5 太平ビル1F,4時30分から翌2時30分（ラストオーダー2:00）
0000001283,松のや,南越谷店,35.872554,139.794286,3430845,埼玉県越谷市南越谷1-19-2 アバンセ南越谷,24時間営業
0000001284,松のや,長良町店,35.145881,136.875592,4540815,愛知県名古屋市中川区長良町3-32,5時から翌2時（ラストオーダー1:30）
0000001285,松のや,池田店,34.816639,135.433371,5630025,大阪府池田市城南1-9-16,24時間営業
0000001286,松のや,JR尼崎店,34.727514,135.433828,6600803,兵庫県尼崎市長洲本通1-4-2 レジュールアッシュ尼崎駅前,5時から翌2時（ラストオーダー1:30）
0000001287,松のや,尼崎店,34.716519,135.418133,6600884,兵庫県尼崎市神田中通2-18-9,9時から23時（ラストオーダー22:30）
0000001288,松乃家,中野南口店,35.702163,139.669542,1640001,東京都中野区中野2-25-8 中野駅南口ミナミビル,24時間営業
0000001289,松乃家,戸塚店,35.396131,139.536143,2440003,神奈川県横浜市戸塚区戸塚町104 戸塚ツタヤビル,5時から翌3時（ラストオーダー2:45）
0000001290,松乃家,北小金店,35.830017,139.934333,2700014,千葉県松戸市小金8,6時から翌2時（ラストオーダー1:40）
0000001291,松のや,園田店 ※3月19日15時より一時閉店、3月22日15時新規改装オープン予定,34.749259,135.450361,6610953,兵庫県尼崎市東園田町9-48-1 園田阪急プラザ1F,8時から24時30分（ラストオーダー24:10）
0000001292,松のや,奈良駅前店,34.678861,135.823304,6308115,奈良県奈良市大宮町1-1-10 梢ビル,平日：9時から23時（ラストオーダー22:30）、土・日・祝日：8時から23時（ラストオーダー22:30）
0000001293,松のや,名谷店,34.645751,135.069176,6550852,兵庫県神戸市垂水区名谷町字猿倉83-1,月曜から木曜：9時から翌1時（ラストオーダー0:30）、金曜：9時から翌2時（ラストオーダー1:30）、土曜：6時から翌2時（ラストオーダー1:30）、日・祝日：6時から翌1時（ラストオーダー0:30）
0000001294,松のや,四天王寺前夕陽ケ丘店,34.653883,135.517083,5430051,大阪府大阪市天王寺区四天王寺1-7-11,平日：10時から24時（ラストオーダー23:30）、土・日・祝日：8時から24時（ラストオーダー23:30）
0000001295,松のや,大阪駅前第3ビル店,34.695266,135.502386,5300001,大阪府大阪市北区梅田1-1-3 大阪駅前第3ビル地下1F B70・71号,7時から23時（ラストオーダー22:30）
0000001296,松のや,板宿店,34.656856,135.137383,6540021,兵庫県神戸市須磨区平田町2-2-2 板宿稲岡ビル,月曜以外24時間営業※月曜は4時閉店（ラストオーダー3:45）、5時開店
0000001297,松のや,椥辻店,34.968308,135.8173,6078163,京都府京都市山科区椥辻東潰34-2,5時から翌2時（ラストオーダー1:30）
0000001298,松のや,中野坂上店,35.694026,139.685203,1640011,東京都中野区中央2-2-2 アーリオン中原,5時から翌2時30分（ラストオーダー2:00）
0000001299,松のや,上板橋店,35.760644,139.680578,1740071,東京都板橋区常盤台4-32-6 ドミール常盤台,9時から24時（ラストオーダー23:30）
0000001304,トマトの花,吉祥寺店,35.702469,139.580768,1800004,東京都武蔵野市吉祥寺本町2-14-28,11時から22時（ラストオーダー21:30）
0000001305,松軒中華食堂,田無店,35.724401,139.542497,1880011,東京都西東京市田無町4-2-12 A2ビル2階,10時から翌1時（ラストオーダー0:30）
0000001306,松軒中華食堂,千歳烏山店,35.664873,139.603881,1570062,東京都世田谷区南烏山6-4-1 烏山かどやビル1F,10時から翌1時（ラストオーダー24:30）
0000001307,トマトの花,イオンモール日の出店,35.73134,139.278895,1900182,東京都西多摩郡日の出町大字平井字三吉野桜木237-3 イオンモール日の出3Fフードコート内,9時から22時（ラストオーダー21:30）※営業はイオンモール日の出に準じます
0000001308,トマトの花,イオンレイクタウンkaze店,35.874586,139.82784,3430828,埼玉県越谷市レイクタウン4-2-2 イオンレイクタウンkaze,9時から22時（ラストオーダー21:30）※営業はイオンレイクタウンkazeに準じます
0000001309,松軒中華食堂,仙川店,35.657675,139.588338,1820002,東京都調布市仙川町1-16-4 栗本ビル1F,10時から翌1時（ラストオーダー24:30）
0000001310,松のや,花園町店,34.642719,135.499469,5570031,大阪府大阪市西成区鶴見橋1-3-24,24時間営業
0000001311,松のや,すすきの店,43.053081,141.358378,0640804,北海道札幌市中央区南4条西3-1-1 第3グリーンビル,24時間営業
0000001312,松のや,大和高田店,34.493015,135.738145,6350054,奈良県大和高田市曽大根122-7,日曜から木曜：9時から23時（ラストオーダー22時30分）、金・土・祝前日：9時から24時（ラストオーダー23時30分）
0000001313,松のや,堀田店,35.109656,136.924772,4670852,愛知県名古屋市瑞穂区明前町11-6,5時から翌2時（ラストオーダー1:30）
0000001314,松のや,金岡店,34.557727,135.525075,5918022,大阪府堺市北区金岡町192-1 Pモール,9時から翌1時（ラストオーダー0:30）
0000001315,松のや,だいどう豊里店,34.740279,135.547449,5330013,大阪府大阪市東淀川区豊里7-10-18 ナインライブテナントビル,月曜から木曜：8時から翌1時（ラストオーダー0:30）、金曜：8時から翌2時（ラストオーダー1:30）、土曜：5時から翌2時（ラストオーダー1:30）、日・祝日：5時から翌1時（ラストオーダー0:30）
0000001316,松のや,長久手店,35.17181,137.030311,4801153,愛知県長久手市作田1-1107,5時から翌2時（ラストオーダー1:30）
0000001318,松のや,十三店,34.715912,135.484833,5320024,大阪府大阪市淀川区十三本町1-5-8 十三センタービル1F,24時間営業
0000001319,松のや,西神南店 ※3月11日15時より一時閉店、3月14日18時オープン予定,34.694937,135.031361,6512243,兵庫県神戸市西区井吹台西町1-1-2,9時から23時（ラストオーダー22:30）
0000001320,松のや,相模原陽光台店,35.546954,139.381325,2520226,神奈川県相模原市中央区陽光台5-5-2,24時間営業
0000001321,松のや,深江橋店,34.676033,135.561226,5360021,大阪府大阪市城東区諏訪4-3-1 ロイヤル・プラザ1F,24時間営業
0000001322,松のや,武庫之荘店,34.747532,135.395901,6610033,兵庫県尼崎市南武庫之荘1-14-1 森陽ビル1F,24時間営業
0000001323,松のや,沼袋店,35.717233,139.66611,1650025,東京都中野区沼袋3-27-6 リバティハイツ高橋,24時間営業
0000001324,松のや,札幌駅前通店,43.060267,141.355574,0600001,北海道札幌市中央区北1条西3-3-11 桂和北1条ビル,平日：6時から翌3時（ラストオーダー2:40）、土・日・祝日：6時から翌2時（ラストオーダー1:40）
0000001325,松のや,相模原店,35.577317,139.373276,2520231,神奈川県相模原市中央区相模原2-2-19 エイコーマンション1F,24時間営業
0000001326,松のや,立川北口店,35.695413,139.418225,1900012,東京都立川市曙町2-13-11,24時間営業
0000001327,松のや,石神井公園店,35.739914,139.608476,1770041,東京都練馬区石神井町3-25-2 大松ビル,5時から翌2時（ラストオーダー1:30）
0000001328,松のや,原店,34.567963,135.566376,5800016,大阪府松原市上田8-14-13,10時から23時（ラストオーダー22:30）
0000001330,松のや,清須店,35.195627,136.867129,4520008,愛知県清須市西枇杷島町恵比須8-2,5時から翌2時（ラストオーダー1:30）
0000001331,松のや,名駅西口店,35.168731,136.881526,4530014,愛知県名古屋市中村区則武1-6-3 ベルヴュオフィス名古屋1F,5時から翌2時（ラストオーダー1:30）
0000001332,松のや,仙台扇町店,38.266456,140.951973,9830034,宮城県仙台市宮城野区扇町5-5-1,6時から翌3時（ラストオーダー2:45）
0000001333,松のや,湘南台店,35.392646,139.470551,2520804,神奈川県藤沢市湘南台1-13-1,5時から翌3時（ラストオーダー2:45）
0000001334,松のや,明石店,34.645128,134.994228,6730891,兵庫県明石市大明石町1-6-1 パピオスあかし,24時間営業
0000001335,松のや,紙屋町店,34.391039,132.458692,7300031,広島県広島市中区紙屋町2-2-26 山本ビル,4時から翌1時（ラストオーダー0:30）
0000001336,松のや,姫島店,34.701474,135.460619,5550025,大阪府大阪市西淀川区姫里1-26-18,24時間営業
0000001337,松のや,川越西口店,35.902867,139.48538,3501123,埼玉県川越市脇田本町6-8 栄光ビル,24時間営業
0000001338,松のや,江戸川橋店,35.706106,139.734976,1120014,東京都文京区関口1-10-11 朝日江戸川橋マンション105号,6時から翌1時（ラストオーダー0:30）
0000001339,松のや,貝塚店,34.441922,135.371044,5970021,大阪府貝塚市小瀬1-28-13,10時から翌1時（ラストオーダー0:30）
0000001340,松のや,浮間舟渡店,35.788489,139.694821,1740041,東京都板橋区舟渡1-12-12,24時間営業
0000001341,松のや,姫路野里店,34.835513,134.714176,6700841,兵庫県姫路市城東町180,月曜から木曜：9時から翌1時（ラストオーダー0:30）、金曜：9時から翌2時（ラストオーダー1:30）、土曜：5時から翌2時（ラストオーダー1:30）、日・祝日：5時から翌1時（ラストオーダー0:30）
0000001342,松のや,京王八王子店,35.65518,139.345959,1920046,東京都八王子市明神町4-6-3 みつげんビル1F,24時間営業
0000001343,松のや,魚住店,34.697565,134.913408,6740074,兵庫県明石市魚住町清水28番3,5時から翌2時（ラストオーダー1:30）
0000001344,松のや,西宮西田町店,34.740442,135.341614,6620034,兵庫県西宮市西田町1-29,5時から翌2時（ラストオーダー1:30）
0000001345,松のや,瀬戸店,35.205889,137.06848,4890972,愛知県瀬戸市西原町2-88,平日：9時から翌2時（ラストオーダー1:30）、土・日・祝日：5時から翌2時（ラストオーダー1:30）
0000001346,松のや,岩塚本通店,35.154977,136.850738,4530861,愛知県名古屋市中村区岩塚本通3-12,5時から翌2時（ラストオーダー1:30）
0000001347,松のや,周船寺店,33.571114,130.252065,8190373,福岡県福岡市西区周船寺3-11-10,24時間営業
0000001348,松のや,相模大野店,35.528165,139.438717,2520303,神奈川県相模原市南区相模大野3-2-1 BONO相模大野ノースモール202,8時から24時（ラストオーダー23:30）
0000001349,松のや,半田店,34.873905,136.918211,4750836,愛知県半田市青山1-4-9,月曜から木曜：5時から翌2時（ラストオーダー1:30）、金曜：5時から、土曜・祝前日：24時間営業、日曜・祝日：翌2時まで
0000001350,松のや,徳島南昭和町店,34.053424,134.557348,7700944,徳島県徳島市南昭和町2-34-1,24時間営業
0000001351,松のや,イオンモール八千代緑が丘店,35.724864,140.075975,2760049,千葉県八千代市緑が丘2-1-3 イオンモール八千代緑が丘 4階,9時から22時（ラストオーダー21:30）※営業はイオンモール八千代緑が丘に準じます
0000001352,松のや,桂川店,34.964572,135.720694,6018212,京都府京都市南区久世上久世町524-1,月曜から金曜・祝日：9時から翌0時30分（ラストオーダー0:00）、土・日：7時から翌0時30分（ラストオーダー0:00）
0000001353,松のや,中延店,35.6026,139.716461,1420053,東京都品川区中延4-6-17 エクセレントII 1F,9時から翌1時30分（ラストオーダー1:00）
0000001354,松のや,ル・シーニュ府中店,35.668472,139.483439,1830023,東京都府中市宮町1-100 ル・シーニュ1-19,24時間営業
0000001355,松のや,岡山厚生町店,34.653666,133.915192,7000985,岡山県岡山市北区厚生町2-12-15,24時間営業
0000001356,松のや,茂原店,35.432589,140.291388,2970078,千葉県茂原市高師台3-1-4,5時から翌1時（ラストオーダー0:30）
0000001357,松のや,服部店,34.757076,135.464778,5610858,大阪府豊中市服部西町5-18-2,5時から翌2時（ラストオーダー1:30）
0000001358,松のや,つくば東大通り店,36.102853,140.112464,3050005,茨城県つくば市天久保4-6-8,6時から翌2時（ラストオーダー1:45）
0000001359,松のや,高槻千代田町店,34.848333,135.633819,5690087,大阪府高槻市千代田町4-5,日曜から木曜：9時から23時30分（ラストオーダー23時）、金・土・祝前日：9時から翌2時（ラストオーダー1時30分）
0000001361,松のや,久留米店,33.284164,130.526376,8300055,福岡県久留米市上津1-15-1,24時間営業
0000001362,松のや,熊本新市街店,32.795383,130.709186,8600803,熊本県熊本市中央区新市街9-4 熊本第一ファームビル1F,24時間営業
0000001363,松のや,糸島店,33.55062,130.192656,8191121,福岡県糸島市荻浦579-1,10時から翌0時30分（ラストオーダー0時）
0000001364,松のや,鷺沼店,35.575131,139.575811,2160004,神奈川県川崎市宮前区鷺沼3-1-23 鷺沼片桐ビル1階,24時間営業
0000001365,松のや,富士インター店,35.165702,138.67437,4170061,静岡県富士市伝法3104-1(地番),24時間営業
0000001366,松のや,イオンモール木更津店,35.36192,139.91207,2920835,千葉県木更津市築地1-4,9時から21時※営業はイオンモール木更津に準じます
0000001367,松のや,西川口店,35.811425,139.706239,3320021,埼玉県川口市西川口1-22-20 西川口ビル1F,24時間営業
0000001368,松のや,干隈店,33.548338,130.35115,8140163,福岡県福岡市早良区干隈3-29-6,24時間営業
0000001369,松のや,西東京新町店,35.708686,139.541768,2020023,東京都西東京市新町4-6-7,9時から24時（ラストオーダー23:30）
0000001370,松のや,グリーンモール山室店,36.67475,137.2393,9398005,富山県富山市中市10-4,5時から翌2時（ラストオーダー1:30）
0000001371,松のや,イオンモール浜松市野店,34.737257,137.766487,4350052,静岡県浜松市東区天王町字諏訪1981-3,9時から22時※営業はイオンモール浜松市野に準じます
0000001372,松のや,井山手店,34.829884,135.724202,6100355,京都府京田辺市山手西2-1-1,日曜から木曜：9時から23時30分（ラストオーダー23時）、金・土・祝前日：9時から翌0時30分（ラストオーダー0時）
0000001373,松のや,岩出店,34.258005,135.321853,6496228,和歌山県岩出市大町41-1,月曜から木曜：9時から翌1時（ラストオーダー0:30）、金曜：9時から翌2時（ラストオーダー1:30）、土曜・祝日：5時から翌2時（ラストオーダー1:30）、日曜：5時から翌1時（ラストオーダー0:30）
0000001374,松のや,西鈴蘭台店,34.717915,135.128905,6511133,兵庫県神戸市北区鳴子2-1-5,9時から23時（ラストオーダー22:30）
0000001375,松のや,雑色店,35.547174,139.717601,1440055,東京都大田区仲六郷2-28-2,24時間営業
0000001376,松のや,千鳥橋店,34.681912,135.461135,5540014,大阪府大阪市此花区四貫島1-1-2 千鳥橋駅南館,24時間営業
0000001377,松のや,青物横丁店,35.607645,139.747861,1400004,東京都品川区南品川2-17-18 SGビル1階,24時間営業
0000001378,松のや,長岡天神店,34.92285,135.695794,6170824,京都府長岡京市天神1丁目30番1号,7時から24時（ラストオーダー23:30）
0000001379,松のや,和歌山太田店,34.225922,135.199915,6408323,和歌山県和歌山市太田4-5-9,5時から翌2時（ラストオーダー1:30）
0000001380,松のや,志染店,34.778682,135.010583,6730541,兵庫県三木市志染町広野1丁目74,9時から23時（ラストオーダー22:30）
0000001381,松のや,ふじみ野店,35.857431,139.525526,3540035,埼玉県富士見市ふじみ野西1-20-2 第7マツモトビル106,24時間営業
0000001382,松のや,戸新田店,35.788976,139.9262,2702241,千葉県松戸市松戸新田289-6,5時から翌2時（ラストオーダー1:30）
0000001383,松のや,北谷店,26.312135,127.761911,9040115,沖縄県中頭郡北谷町字美浜2-1-9,10時から24時（ラストオーダー23:30）
0000001384,松のや,高松瓦町店,34.336308,134.051754,7600051,香川県高松市南新町5-5 ミキビル1F・2F,6時から翌2時（ラストオーダー1:30）
0000001385,松のや,春日井店,35.232719,136.960557,4860914,愛知県春日井市若草通2-26-1,平日：9時から翌2時（ラストオーダー1:30）、土・日・祝日：5時から翌2時（ラストオーダー1:30）
0000001386,松のや,杉田店,35.380964,139.621453,2350033,神奈川県横浜市磯子区杉田1-12-28 魚七フードビル,6時から翌1時（ラストオーダー0:45）
0000001387,松のや,イオンモールいわき小名浜店,36.943485,140.906628,9718555,福島県いわき市いわき都市計画小名浜港背後地震災復興土地区画整理事業地内,10時から21時※営業はイオンモールいわき小名浜に準じます
0000001388,松のや,阪東橋店,35.433458,139.628566,2320022,神奈川県横浜市南区高根町3-17-28 マークス横濱阪東橋,6時から翌1時（ラストオーダー0:45）
0000001389,松のや,堺東店,34.571945,135.486364,5900077,大阪府堺市堺区中瓦町2-3-12 きくやビル1階,24時間営業
0000001390,松のや,上牧店,34.559492,135.720634,6390200,奈良県北葛城郡上牧町大字上牧3344番1(地番),月曜から木曜：9時から24時（ラストオーダー23:30）、金曜：9時から翌2時（ラストオーダー1:30）、土曜：5時から翌2時（ラストオーダー1:30）、日・祝日：5時から24時（ラストオーダー23:30）
0000001391,松のや,河内天美店,34.583634,135.539597,5800032,大阪府松原市天美東7-7-7 ロイヤルコート天美1F,9時から24時（ラストオーダー23:30）
0000001392,松のや,南浦和店,35.845031,139.673712,3360017,埼玉県さいたま市南区南浦和2-36-11 カトレアビル,5時から翌2時（ラストオーダー1:30）
0000001393,松のや,鹿児島宇宿店,31.53661,130.541544,8900073,鹿児島県鹿児島市宇宿2丁目24-16,24時間営業
0000001394,松のや,大和店,35.466363,139.463739,2420021,神奈川県大和市中央4-1-2 近藤ビル,24時間営業
0000001395,松のや,アル・プラザ金沢店,36.588381,136.648364,9200014,石川県金沢市諸江町30-1 アル・プラザ金沢別棟,5時から翌2時（ラストオーダー1:30）
0000001396,松のや,倉敷玉島店,34.544182,133.683443,7138102,岡山県倉敷市玉島1-1394-2,5時から翌2時（ラストオーダー1:30）
0000001397,松のや,ホテルユニゾ横浜駅西店,35.460547,139.619602,2200005,神奈川県横浜市西区南幸2-17-6 ホテルユニゾ横浜駅西,24時間営業
0000001398,松のや,西巣鴨店,35.74059,139.731166,1700001,東京都豊島区西巣鴨3-25-11 メトロエステート201号,9時から23時（ラストオーダー22:30）
0000001399,松のや,石和店,35.639759,138.630433,4060032,山梨県笛吹市石和町四日市場1608-2,9時から23時（ラストオーダー22:30）
0000001402,テラスヴェルト,cafe terrasse verte,35.700137,139.564447,1800006,東京都武蔵野市中町1-14-5 ２F,月から土7時から23時（ラストオーダー22:30）、日祝10時から22時（ラストオーダー21:30）
